,comments,sent,score
215,"she has truly changed my life in many ways that my own parents can’t . Thank you, taylor 💗",POSITIVE,0.9997385144233704
216,I feel so bad for the Philippines to love her that much to the point where they&#39;ll even see Taylor Sheesh and celebrate the &quot;Eras tour&quot; as though she&#39;s there😭,NEGATIVE,0.9971605539321899
217,literally screamed when i saw the city searching for taylor the most 😭💙 (distant muffled cries from the philippines),NEGATIVE,0.9929189085960388
218,Who love Google<br>👇,POSITIVE,0.9094960689544678
219,Google wowwww😊😊❤❤,POSITIVE,0.5859065055847168
220,Google team<br>👇,NEGATIVE,0.8943084478378296
221,Aquí lo que dice Google<br>👇,NEGATIVE,0.9747719764709473
222,i love this 🤭🤭,POSITIVE,0.9998722076416016
223,That sound looks nice☺,NEGATIVE,0.9440531730651855
224,When she or he stabs the cotton i felt that 💀,NEGATIVE,0.9853988885879517
225,The sounds 😭💗,POSITIVE,0.6282640695571899
226,Title: <b>satisfying google art</b><br>Reality: <b>aggressive punching</b>,POSITIVE,0.9914544820785522
227,Making&quot;<br>Google: YOU&#39;RE A ADMIN✨,NEGATIVE,0.9964205026626587
228,matt rose juggling scissors with a broken wrist was actually on my 2024 bingo card,NEGATIVE,0.9945800304412842
229,Google AI is like having someone who has a perfect memory but believes everything they read.,NEGATIVE,0.9538717865943909
230,The cockroach one sounds like two drunk dudes having a sleepover and asking each other the stupidest questions ever and giving each other even more stupid answers.,NEGATIVE,0.9997135996818542
231,Technically taking a bath with a toaster WILL help you unwind...Permanently,POSITIVE,0.9855981469154358
232,The onion and Babylon bee will single handedly stop AI from becoming too powerful by making it satiracally stupid.,NEGATIVE,0.9996097683906555
233,"I love how AI just amplifies the effects of internet trolls. Next thing you know, every result will be a rickroll.",POSITIVE,0.9122746586799622
234,This functionality is equivalent to your questions being answered by a drunk guy who quickly skimmed through one Reddit post with one matching word in the title.,NEGATIVE,0.9991925358772278
235,"Regular Google diagnoses you as being a terminal cancer patient, AI encourages you to get there.",POSITIVE,0.9862142205238342
236,"Not just unhinged, but literally dangerous.",NEGATIVE,0.9933426976203918
237,AI being convinced by The Onion is something I&#39;ve been waiting to see ever since ChatGPT came out to the public.,NEGATIVE,0.9868525862693787
