,comments,sent,score
190,"Only real Aphamu fans can like this <a href=""UCzYfz8uibvnB7Yc1LjePi4g/Bnr1XKauBJGXtQfuxJnIAw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/J3r1XJ3MEbWPir4PodGR4Ac""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/hXr1XIH1L-abjASXhb34Cg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/oXr1XPn0DoaxiwSJxK3QDQ""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/t3r1XLrPGLWPir4PodGR4Ac""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/03r1XN_8D46OiwSSlau4Cw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/E3v1XJgh4oKKvg-tmL3wDQ""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/Jnz1XL-cLeKZjAT98ozACg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/QXz1XJGyO-abjASXhb34Cg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/VXz1XLfTFqLBiwTOkJFw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/bnz1XPSYKOKCir4PrZi98A0""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/hnz1XPfcHIWLir4PnoGXiAo""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/dH31XPqgF5GXtQfuxJnIAw""></a>",NEGATIVE,0.9953370094299316
191,1like=pass exam👇,NEGATIVE,0.9922521710395813
192,"Aaron and Aphmau is so adorable, cuz I love when she turn to Amazon and turn to tiger. I love them so much 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖",POSITIVE,0.9998526573181152
193,Aaron flirts with her 24/7 and always compliments her he also always talk to her in a very soft tone while with the others he has a different kind of tone he also laughs a certain way around her pointing out how much he loves her there the ultimate couple💜❤️ Aarmau ————————————👉,POSITIVE,0.9988815188407898
194,I&#39;m watching this video while it&#39;s raining heavily. Is it raining where you are? ☔💧,NEGATIVE,0.995256245136261
195,"<a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=134"">2:14</a> Pierce believes he can fly! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=272"">4:32</a> Zane, Ein and Pierce as The Three Stooges <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=370"">6:10</a> Zane, Ein and Pierce as The Three Stooges part 2! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=428"">7:08</a> Amazon Tigress Aphmau! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=499"">8:19</a> YEETING of Ein",NEGATIVE,0.9910517334938049
196,Let’s get Aphmau to 25Million Subscribers she definitely deserves it ❤,POSITIVE,0.9973468780517578
197,"Just a quick tip to remember. Any item with markings crossing out the brand like  the colored pencils you have, almost always come from the dumpster. Stores have to “destroy” trash items or mark out the package/brand to prevent resell. The person you bought the colored pencils from on Amazon, most likely work at target and “damaged” the packages in a way that can resell later after they sneak them out the trash. Illegal and kinda 🤢",NEGATIVE,0.9993316531181335
198,"I grew up in the NYC public school system.. we got those sax art journals every year in art class, our school got them in massive shipments for free... even though the paper sucks everyone in my class loved them, we would get to draw on the cover and everything. I guess I always looked back on it as this &quot;almighty art journal&quot; but seeing them now made me remember how bad they are lmao",NEGATIVE,0.9988744854927063
199,The Art journal looks like what we used in elementary school to make our own story books. You draw the picture up top and write the story on the lined part.,NEGATIVE,0.9880332946777344
200,"Her art proves, that to some extent, you don&#39;t need the most expensive art supplies to create good artwork.",POSITIVE,0.9987061023712158
201,The tiny palette would actually be pretty cute for like kids when painting or just having it as decoration. You can like paint a picture on the pallets and hang it up!,POSITIVE,0.9799878597259521
202,Oof im surprised that you gave the watercolours a 3/5. That “dust” is the chalkiness of the paint. The reason is that it is mostly filler rather than pigment. If you want to get into watercolour DO NOT buy these kinds of watercolours. Maybe for your kids but even that’s a stretch. I know they’re more expensive but invest in pans or tubes that will give you a much better experience,NEGATIVE,0.9872390627861023
203,That little palette may not be the most practical item but it’s pretty cute.,POSITIVE,0.9998542070388794
204,the watercolor set would actually be pretty good for kids maybe around 4-5 even know its not that great its pretty fun for kids! i used to paint with sucky stuff and i was like “ooh- THIS IS AMAZING” lol not bad.,POSITIVE,0.9984161853790283
205,"And this my children, is why you ALWAYS check the reviews!",POSITIVE,0.9996131062507629
206,"About the palette: 17 cm = 7 inches. Somebody writing the copy for the listing obviously screwed up. But yes, this is why you should ALWAYS read the reviews and think critically about what they&#39;re complaining about. 50% of the time, the bad reviews are due to someone incorrectly using the product or not reading directions.",NEGATIVE,0.99710613489151
207,It absolutely amazes me that it took Walmart and Target so long to realize that their stores are just massive warehouses in locations that Amazon wishes they could have.,POSITIVE,0.9862760305404663
208,"As an Amazon Flex driver, i&#39;ve had occasions where the time stamp on a package (we get delivery by time on all packages) was ridiculous, where GPS said it would take me 20 minutes to get to the stop but the time stamp said I had to be there in 10 minutes or the package would be considered late. I would then get an email from amazon saying that, in effect, i need to do a better job at delivering packages on time. That creates a dangerous situation for drivers.",NEGATIVE,0.9995755553245544
209,"If you live in an apartment please don’t select the 4-8am delivery time. If we can’t access the lockers, we have to return to the warehouse. ALSO PLS PROVIDE A GATE CODE ❤",NEGATIVE,0.9987271428108215
210,"I honestly wish they&#39;d have some better &quot;slow&quot; options. I don&#39;t need tube socks same day. No rush shipping is fine, but often shows up late because you become low priority. I don&#39;t mind waiting, but I do want it the day they say. Three day delivery would be fine for most of my stuff.",POSITIVE,0.9909940361976624
211,"As a former Amazon driver, worked for a DSP, I kept getting more and more packages to the point where it would be physically impossible to deliver them if I took my “obligated” 30 minute break (it’s obligated but you’re also told to take it while driving or while delivering) like imagine being given 200 packages and without including the time it takes to:<br>drive to address,  find adequate parking, turn off the car, take off seatbelt,  jump in back, search for package in a sea of 20 other packages in a big delivery bag, and then walk across yards (yes on grass, we all hate ppl that have signs to not step on grass, since it’s always the most direct route to your door) and walk back and get the car going again<br>Let’s say ALL of that took 3 minutes, that’s 10 hours of the same thing without including a bathroom break or time to decompress or relax your joints (try jumping off a 2 step height 200 times, it’s killer on knees and ankles)  or even eat in peace. People don’t realize that they don’t need more breaks, they need more workers, better pay to attract new workers and keep the ones they have, and strict limitations on how many deliveries they can do per day cause there’s no point of having an “obligated” hour long break (1 30 minute and 2 15 minutes) if the worker feels obligated to keep working through it in order to not fall behind and get written up 🤷🏻‍♂️",NEGATIVE,0.997811496257782
212,"In a couple of years Amazon will be able to use their AI technology to determine what I want to order, that I won’t like the product and will want to return it for a refund. So, they will simultaneously invoice and credit me, and send the product directly to the landfill.",NEGATIVE,0.9991863369941711
213,"I used to work for Amazon and they constantly overworked employees. The promise of fast shipping came at the expense of our health as we had to sort several packages continuously throughout our standard 10 hour shift. A work union didn’t exist either at our facility and this made our working conditions harsh and dangerous. I’m in my 20s and for sure those medical benefits exist for a reason. On the daily older employees would wear braces, not for preventative measures but for recovery. It’s unfortunate that Amazon puts so much pressure on its employees as a direct result of attempting to increase its output for $$$.",NEGATIVE,0.9995964169502258
214,"I&#39;m looking forward to the next episode about Target. In my experience, their 2-day shipping promise is always broken. It&#39;s more like 2 days handling + 2 days shipping.",NEGATIVE,0.9798055291175842
215,"@wsj - Another key point not covered in this article: when I was choosing CPAP supplies sold by multiple vendors, I ended up choosing the items with a &quot;SAME DAY DELIVERY&quot; banner. It truly amazed me that I ended up getting the exact filters I needed within 5 hours (in San Diego). I&#39;m saying that those availability banners on certain items help to drive more traffic to the local fulfillment centers.",POSITIVE,0.9734733700752258
216,"Just amazed how these workers keep these packages moving, i appreciate all AMAZON workers thank y’all 😊",POSITIVE,0.9997972846031189
217,Andrew quietly saying &quot;I&#39;m learning&quot; was so funny lmao,POSITIVE,0.9963977336883545
218,Kenan still leaving the money even after he’s out got me good 🤣.,NEGATIVE,0.9857344627380371
219,This hits different after it was revealed that this &quot;technology&quot; is just a bunch of outsourced workers in India watching cameras,POSITIVE,0.9854937791824341
220,“I am putting the sandwich back…there is nothing in the bag” 😂😂😂😂,NEGATIVE,0.998685896396637
221,"&quot;Oh, you want me to just take something &amp; walk out? Nah son.&quot;<br><br>LMFAO exactly.",NEGATIVE,0.9980878233909607
222,Chris Redd is just hysterical.  He gets me every time.,NEGATIVE,0.7121990323066711
223,"As a black woman, I drive past the Amazon Go Store in Evergreen Park, IL all the time and I am too afraid to go in. 😅 No thanks!!!! 😂😂😂 It&#39;s a trap!",NEGATIVE,0.9916713237762451
224,Those 1000 “ai technology”worked hard 😂😂,NEGATIVE,0.9677543640136719
225,"Keenan and Chris were the stars there.<br>When Chris called Alexa, I almost lost it😂",NEGATIVE,0.9982069730758667
226,"When Chris yelled out for Alexa, I lost it",NEGATIVE,0.999473512172699
227,this feels like mark kidnapped us and is showing us how not to get kidnapped next time but he&#39;s not very experienced,NEGATIVE,0.9986106157302856
228,"Alternative Title: I’m a man who owns five ovens, several tactical shovels and now self defense weapons",NEGATIVE,0.9665386080741882
229,I love watching mark struggling to put together a dummy and realizing he went to college for engineering.,POSITIVE,0.9492028951644897
230,mark: “ im not a masochist”<br><br>also mark: “ow this whip hurts real bad”<br><br><b>whips himself again</b>,NEGATIVE,0.9989570379257202
231,&quot;Don&#39;t try this at home&quot;<br><b>is trying it at home</b><br>&quot;Be careful&quot;<br><b>hits himself with the tactical whip</b>,NEGATIVE,0.9786333441734314
232,Let this be a lesson to anyone willing to attack Mark. You could probably just stand still and Mark will end up hurting himself.,NEGATIVE,0.9994144439697266
233,Honestly is someone pulled out a collapsible staff when squaring up I’d be terrified,NEGATIVE,0.9930691719055176
234,mark genuinely thinking that the rape whistle is to.. defean an assaultent instead of alert others is honestly peak comedy.,NEGATIVE,0.9851191639900208
235,"&quot;I&#39;m NOT a masochist!&quot; -Mark, literally hundreds of times right before he willing puts himself in pain, as if he was some sort of masochist.",NEGATIVE,0.998991072177887
236,Alternative Title: Unsupervised Hyperactive Man-Child Plays With Potentially Dangerous (Discounted) Weapons,NEGATIVE,0.9988102912902832
237,Subscribe or you are a jake pauler,NEGATIVE,0.8448507785797119
238,Who else wants mrbeast to be president?,NEGATIVE,0.9983084201812744
239,Mrbeast you should Ship your self to a fan that ordered your merch,NEGATIVE,0.9975973963737488
240,“Look at those Lil cuties” did not age well,NEGATIVE,0.9996001124382019
241,ah the good ol days,POSITIVE,0.9997182488441467
242,Who else just got this  recommended randomly 3 years later,NEGATIVE,0.9927033185958862
243,been 3 years but still makes great content!,POSITIVE,0.9998624324798584
244,"man 5 years later, still making crazy and expensive content. just more family friendly ig lol",POSITIVE,0.9934273958206177
245,miss these type if videos,NEGATIVE,0.9997584223747253
246,Jake knows what he’s doing he’s a Viking,POSITIVE,0.998528242111206
247,"Which one would did you like the most?<br><br>Go to <a href=""https://amzn.to/3XC4cbK"">https://amzn.to/3XC4cbK</a> to get yours!",NEGATIVE,0.8615627884864807
248,GFappin on the Oops 😂😂😂😂😂,NEGATIVE,0.9655062556266785
249,This video sponsored by $20 whole dollars 😂. Love it. Great video.,POSITIVE,0.9994460940361023
250,Mans is playing gun game irl,NEGATIVE,0.9979178309440613
251,i swear evb had the 3rd gun atleast once,NEGATIVE,0.991712212562561
252,"It’s never the pew, it’s all about the pewter.",NEGATIVE,0.9265468716621399
253,Not bad at all!!!,POSITIVE,0.9996379613876343
254,"Such fun gameplay,  they didn&#39;t want to call it because they couldn&#39;t feel any hits lol",POSITIVE,0.9855278134346008
255,Good job,POSITIVE,0.999835729598999
256,"I used to get these, I got the recon, and the first electric one. I also lost the grip pin. 😂",NEGATIVE,0.9996554851531982
