,comments,sent,score
170,“Look at those Lil cuties” did not age well,NEGATIVE,0.9996001124382019
171,ah the good ol days,POSITIVE,0.9997182488441467
172,Who else just got this  recommended randomly 3 years later,NEGATIVE,0.9927033185958862
173,been 3 years but still makes great content!,POSITIVE,0.9998624324798584
174,"man 5 years later, still making crazy and expensive content. just more family friendly ig lol",POSITIVE,0.9934273958206177
175,miss these type if videos,NEGATIVE,0.9997584223747253
176,Jake knows what he’s doing he’s a Viking,POSITIVE,0.998528242111206
177,"Don&#39;t have an Amazon fire stick, but at least now I know how to set it up",POSITIVE,0.9937751293182373
178,Straight and to the point. I will save this video for when i get my firestick.,NEGATIVE,0.9574649333953857
179,Great video.<br>How can I connect it to the LAN port on my router? My  Wireless signal is rubbish,NEGATIVE,0.9995660185813904
180,Do you have to have to put it on a certain channel like video hames?,NEGATIVE,0.9984660148620605
181,Very beautiful presentation,POSITIVE,0.9998862743377686
182,"I only want Freeview in HD Can I get ITV 2,3, and 4 in HD.<br> My TV only has an HDMI input and no USB ?",NEGATIVE,0.9975501894950867
183,I have Roku but fire tv along with roku are da same so their both worth purchasing,NEGATIVE,0.7715206146240234
184,Does it have channel 10 or 9 apps? Need to know.,NEGATIVE,0.998724639415741
185,Thank you! Perfect professional video!!!!👌☺,POSITIVE,0.9998785257339478
186,Does it work with mobile internet?,NEGATIVE,0.9971920847892761
187,Have you been to an Amazon Fresh store? Did you like it?,POSITIVE,0.9856762886047363
188,Coming to Kansas in 2050,POSITIVE,0.9925777316093445
189,"I&#39;m all for innovation, but maybe not when it means a massive monopoly gets to control your entire financial situation",NEGATIVE,0.9928339719772339
190,"“This just made us want to buy everything”<br>Yeah, that’s the point. To make you not think about how much you’re spending.",NEGATIVE,0.9864194989204407
191,Orwell: <i>angrily banging on his coffin</i>,NEGATIVE,0.9986820816993713
192,“Bringing the online experience to real stores”<br>Wasn’t Amazon’s original goal to<br>“Bring real stores to online?”,NEGATIVE,0.9649524092674255
193,"This is super cool from a tech aspect, but every time I hear things like this I realize we are inching closer and closer to a Corpo rub world, maybe even a Corporatocracy",POSITIVE,0.9230073094367981
194,I’ll never leave costco till death due us part,NEGATIVE,0.9909781217575073
195,Would love to try this but I must continue to support local grocery stores,NEGATIVE,0.6151407361030579
196,"I hate every part of this.  The part where it unemploys people, the past where Jeff Bezos gets more of our money, and the part where now they have real-time monitoring of my habits.",NEGATIVE,0.9992813467979431
197,"&quot;Angela, play black jazz&quot;<br>&quot;Playing uh... Jazz&quot;<br><br>This sketch is hilarious",POSITIVE,0.9997552037239075
198,“I don’t know about that” -old people,NEGATIVE,0.9951636791229248
199,“Are you trying to kill me Alize?” I holler every time 😂😂😂,NEGATIVE,0.9498321413993835
200,The “uh-huh” feature is me listening to my elderly parents every day.,POSITIVE,0.9565013647079468
201,"i live with my grandparents, The amount of times i will state a basic fact and their response is&quot;I dont know about that&quot; is bewildering",NEGATIVE,0.9982753992080688
202,I showed this sketch to my grandparents and my Grandma laughed so hard she cried and my Grandpa looked so confused and even ask “ Do they sell those?”,NEGATIVE,0.9830824136734009
203,&quot;And this the one dollar right here&quot; &lt;holds up a $5 bill&gt; &quot;so you tell me who&#39;s crazy&quot;<br><br>Gets me every time 😂😂,NEGATIVE,0.8651772141456604
204,"I just spent the day with 99 year old Aunt and all I could think of was this skit.  She was all of them today. Cold/Hot where are her glasses, telling a long story that made not sense.  I love this skit.🤣",POSITIVE,0.919657289981842
205,I love how Alexa sighed before she responded with: “The phone is in your right hand”,NEGATIVE,0.9525555372238159
206,It only has a volume up button,NEGATIVE,0.993285059928894
207,"Thumbs up if anyone in your house is ready to smack that Echo Dot. 🖐 <br><br>Here&#39;s an affiliate link to the Echo Dot 5th gen if you&#39;re interested: <a href=""https://amzn.to/3yY0u0X"">https://amzn.to/3yY0u0X</a>",NEGATIVE,0.9737241268157959
208,Such a pretty and competent Echo product it is! I think I am going to try it.,POSITIVE,0.9997312426567078
209,"Yes, I saw different comparisons of these 2.. but this guy... man.. u did gr8!! job! Thx!",NEGATIVE,0.9925678968429565
210,The new display is pretty cool in this 5th gen smart speaker - love the portable size as well.,POSITIVE,0.9997603297233582
211,Whole reason I got a 4th gen was because of the zigbee hub. Got a fantastic deal on smart lights that whose service was discontinued by the manufacturer and this was a way to make them work.,POSITIVE,0.9963686466217041
212,I just wanted a clock and I ran into this product. It&#39;s more than perfect with all the added features. Winning!,POSITIVE,0.9995548129081726
213,The review that I wanted exactly i.e. echo vs echo Dot 4th gen 😀. Thanks,POSITIVE,0.9895138740539551
214,"Thanks for using techno music, it makes it easier to know the difference. I was going to get the 5th but now i’m more thinking to go with the 4th.",POSITIVE,0.9927198886871338
215,"Thank you,  this is exactly what I needed 5 vs 4 premium",POSITIVE,0.9998369216918945
216,Excellent review. Just what I needed.,POSITIVE,0.999863862991333
217,I love how Aaron is trying to flirt with her 24/7. 💜,POSITIVE,0.9993695616722107
218,Aaron&#39;s Flirting the whole time ❤💜,NEGATIVE,0.9729507565498352
219,Watching Aphmau in a cozy bed + Snacks + headphones +raining outside = Best feeling ever ❤❤❤Is there anyone like me? 😍😍,POSITIVE,0.9695073366165161
220,"Only real Aphamu fans can like this <a href=""UCzYfz8uibvnB7Yc1LjePi4g/Bnr1XKauBJGXtQfuxJnIAw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/J3r1XJ3MEbWPir4PodGR4Ac""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/hXr1XIH1L-abjASXhb34Cg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/oXr1XPn0DoaxiwSJxK3QDQ""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/t3r1XLrPGLWPir4PodGR4Ac""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/03r1XN_8D46OiwSSlau4Cw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/E3v1XJgh4oKKvg-tmL3wDQ""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/Jnz1XL-cLeKZjAT98ozACg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/QXz1XJGyO-abjASXhb34Cg""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/VXz1XLfTFqLBiwTOkJFw""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/bnz1XPSYKOKCir4PrZi98A0""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/hnz1XPfcHIWLir4PnoGXiAo""></a><a href=""UCzYfz8uibvnB7Yc1LjePi4g/dH31XPqgF5GXtQfuxJnIAw""></a>",NEGATIVE,0.9953370094299316
221,1like=pass exam👇,NEGATIVE,0.9922521710395813
222,"Aaron and Aphmau is so adorable, cuz I love when she turn to Amazon and turn to tiger. I love them so much 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖",POSITIVE,0.9998526573181152
223,Aaron flirts with her 24/7 and always compliments her he also always talk to her in a very soft tone while with the others he has a different kind of tone he also laughs a certain way around her pointing out how much he loves her there the ultimate couple💜❤️ Aarmau ————————————👉,POSITIVE,0.9988815188407898
224,I&#39;m watching this video while it&#39;s raining heavily. Is it raining where you are? ☔💧,NEGATIVE,0.995256245136261
225,"<a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=134"">2:14</a> Pierce believes he can fly! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=272"">4:32</a> Zane, Ein and Pierce as The Three Stooges <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=370"">6:10</a> Zane, Ein and Pierce as The Three Stooges part 2! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=428"">7:08</a> Amazon Tigress Aphmau! <a href=""https://www.youtube.com/watch?v=xKkqRxCe-Fc&amp;t=499"">8:19</a> YEETING of Ein",NEGATIVE,0.9910517334938049
226,Let’s get Aphmau to 25Million Subscribers she definitely deserves it ❤,POSITIVE,0.9973468780517578
227,Sirf 999....mere ko lga 99 bologe😅,NEGATIVE,0.9943709969520569
228,My Middle class brain saying. &quot;Tum lut gaye bhaiya&quot;<br><br><br><br>I didn&#39;t expect everybody has middle class brain to understand this humour 😂🤣Thank-You guys,POSITIVE,0.7609553933143616
229,Them “I got a self steering cup”<br>Me “ you want some coffee with our creamer”,NEGATIVE,0.9376898407936096
230,My independent a$$ : &quot;Itne Saare Bartan Kon Dhoega?&quot;,NEGATIVE,0.9947299957275391
231,"Kaash mein kabhi yeh bol pau..... &quot;SIRF 999&quot; 😂😂😂 <br><a href=""http://www.youtube.com/results?search_query=%23justmiddleclassthings"">#justmiddleclassthings</a>",NEGATIVE,0.9961438179016113
232,"Press the button when you&#39;re drinking something, the mug can-you know what.<br><b>*mixer noises*</b>",NEGATIVE,0.9916519522666931
233,Everything you shared is so useful actually 😅,POSITIVE,0.9806404113769531
234,I Also have the mini waffle maker. It&#39;s so cute and it works perfectly.,POSITIVE,0.9998773336410522
235,"Loved the juicer, waffle maker and such maker",POSITIVE,0.9995003938674927
236,Why are you not peeling the tangerine first 😭,NEGATIVE,0.9668973684310913
237,this feels like mark kidnapped us and is showing us how not to get kidnapped next time but he&#39;s not very experienced,NEGATIVE,0.9986106157302856
238,"Alternative Title: I’m a man who owns five ovens, several tactical shovels and now self defense weapons",NEGATIVE,0.9665386080741882
239,I love watching mark struggling to put together a dummy and realizing he went to college for engineering.,POSITIVE,0.9492028951644897
240,mark: “ im not a masochist”<br><br>also mark: “ow this whip hurts real bad”<br><br><b>whips himself again</b>,NEGATIVE,0.9989570379257202
241,&quot;Don&#39;t try this at home&quot;<br><b>is trying it at home</b><br>&quot;Be careful&quot;<br><b>hits himself with the tactical whip</b>,NEGATIVE,0.9786333441734314
242,Let this be a lesson to anyone willing to attack Mark. You could probably just stand still and Mark will end up hurting himself.,NEGATIVE,0.9994144439697266
243,Honestly is someone pulled out a collapsible staff when squaring up I’d be terrified,NEGATIVE,0.9930691719055176
244,mark genuinely thinking that the rape whistle is to.. defean an assaultent instead of alert others is honestly peak comedy.,NEGATIVE,0.9851191639900208
245,"&quot;I&#39;m NOT a masochist!&quot; -Mark, literally hundreds of times right before he willing puts himself in pain, as if he was some sort of masochist.",NEGATIVE,0.998991072177887
246,Alternative Title: Unsupervised Hyperactive Man-Child Plays With Potentially Dangerous (Discounted) Weapons,NEGATIVE,0.9988102912902832
247,It absolutely amazes me that it took Walmart and Target so long to realize that their stores are just massive warehouses in locations that Amazon wishes they could have.,POSITIVE,0.9862760305404663
248,"As an Amazon Flex driver, i&#39;ve had occasions where the time stamp on a package (we get delivery by time on all packages) was ridiculous, where GPS said it would take me 20 minutes to get to the stop but the time stamp said I had to be there in 10 minutes or the package would be considered late. I would then get an email from amazon saying that, in effect, i need to do a better job at delivering packages on time. That creates a dangerous situation for drivers.",NEGATIVE,0.9995755553245544
249,"If you live in an apartment please don’t select the 4-8am delivery time. If we can’t access the lockers, we have to return to the warehouse. ALSO PLS PROVIDE A GATE CODE ❤",NEGATIVE,0.9987271428108215
250,"I honestly wish they&#39;d have some better &quot;slow&quot; options. I don&#39;t need tube socks same day. No rush shipping is fine, but often shows up late because you become low priority. I don&#39;t mind waiting, but I do want it the day they say. Three day delivery would be fine for most of my stuff.",POSITIVE,0.9909940361976624
251,"As a former Amazon driver, worked for a DSP, I kept getting more and more packages to the point where it would be physically impossible to deliver them if I took my “obligated” 30 minute break (it’s obligated but you’re also told to take it while driving or while delivering) like imagine being given 200 packages and without including the time it takes to:<br>drive to address,  find adequate parking, turn off the car, take off seatbelt,  jump in back, search for package in a sea of 20 other packages in a big delivery bag, and then walk across yards (yes on grass, we all hate ppl that have signs to not step on grass, since it’s always the most direct route to your door) and walk back and get the car going again<br>Let’s say ALL of that took 3 minutes, that’s 10 hours of the same thing without including a bathroom break or time to decompress or relax your joints (try jumping off a 2 step height 200 times, it’s killer on knees and ankles)  or even eat in peace. People don’t realize that they don’t need more breaks, they need more workers, better pay to attract new workers and keep the ones they have, and strict limitations on how many deliveries they can do per day cause there’s no point of having an “obligated” hour long break (1 30 minute and 2 15 minutes) if the worker feels obligated to keep working through it in order to not fall behind and get written up 🤷🏻‍♂️",NEGATIVE,0.997811496257782
252,"In a couple of years Amazon will be able to use their AI technology to determine what I want to order, that I won’t like the product and will want to return it for a refund. So, they will simultaneously invoice and credit me, and send the product directly to the landfill.",NEGATIVE,0.9991863369941711
253,"I used to work for Amazon and they constantly overworked employees. The promise of fast shipping came at the expense of our health as we had to sort several packages continuously throughout our standard 10 hour shift. A work union didn’t exist either at our facility and this made our working conditions harsh and dangerous. I’m in my 20s and for sure those medical benefits exist for a reason. On the daily older employees would wear braces, not for preventative measures but for recovery. It’s unfortunate that Amazon puts so much pressure on its employees as a direct result of attempting to increase its output for $$$.",NEGATIVE,0.9995964169502258
254,"I&#39;m looking forward to the next episode about Target. In my experience, their 2-day shipping promise is always broken. It&#39;s more like 2 days handling + 2 days shipping.",NEGATIVE,0.9798055291175842
255,"@wsj - Another key point not covered in this article: when I was choosing CPAP supplies sold by multiple vendors, I ended up choosing the items with a &quot;SAME DAY DELIVERY&quot; banner. It truly amazed me that I ended up getting the exact filters I needed within 5 hours (in San Diego). I&#39;m saying that those availability banners on certain items help to drive more traffic to the local fulfillment centers.",POSITIVE,0.9734733700752258
256,"Just amazed how these workers keep these packages moving, i appreciate all AMAZON workers thank y’all 😊",POSITIVE,0.9997972846031189
